1,12/5/2022,9:36,33906G,Anzahl,5,33906GRS,            ,9,4,156.4,156.4
2,12/5/2022,9:38,33906G,Anzahl,5,33906GRS,            ,9,5,158.8,158.8
3,12/5/2022,9:39,33906G,Anzahl,5,33906GRS,            ,9,6,158,158
4,12/5/2022,12:26,33906G,Anzahl,5,33906GRS,            ,9,7,157.6,157.6
5,12/5/2022,12:44,33906G,Anzahl,5,33906GRS,            ,9,8,156.8,156.8
6,12/5/2022,13:21,33906G,Anzahl,5,33906GRS,            ,9,9,160.8,160.8
7,12/5/2022,13:23,33906G,Anzahl,5,33906GRS,            ,9,10,157.2,157.2
8,12/6/2022,7:00,33906G,Anzahl,5,33906GRS,            ,9,1,146.6,146.6
9,12/6/2022,7:02,33906G,Anzahl,4,33906GRS,            ,9,2,126.4,126.4
